filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,mfcc_dtw_cosine_distance_tgt,mfcc_dtw_cosine_distance_oth,fb_dtw_cosine_distance_tgt,fb_dtw_cosine_distance_oth,mfccs_window5_cosine_distance_tgt,mfcc_window5_cosine_distance_oth,fb_window5_cosine_distance_tgt,fb_window5_cosine_distance_oth
GR_TRIP61242_1,ʊ,ʏ,f,s,GR262,GR268,GR542,GR-participant4,GR-participant1,True,1,GR,3,0.0475641675293445,0.0509862080216407,0.0455027483403682,0.0548818558454513,0.036443774,0.037142117,0.123784944,0.14694956
ES_TRIP8664_0,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,False,0,ES,6,0.0531138777732849,0.0545583926141262,0.1630099266767501,0.1254193633794784,0.09405969,0.07570073,0.2678824,0.24837281
ES_TRIP17017_1,ɤ:,i:,m,v,ES352,ES329,ES256,ES-participant5,ES-participant1,True,1,ES,6,0.0226921960711479,0.0400855727493763,0.0671532228589057,0.0616202354431152,0.078857884,0.07832317,0.11458712,0.09230938
FR_TRIP26900_0,œ,ɔ,z,b,FR3364,FR2897,FR1599,FR-participant7,FR-participant4,False,0,FR,0,0.0450796671211719,0.0370371863245964,0.10406494140625,0.1016366779804229,0.043830898,0.06692844,0.20502365,0.25088882
TU_TRIP178_0,œ,y,d,ʃ,TU72,TU127,TU215,TU-participant4,TU-participant1,False,0,TU,5,0.0503564998507499,0.0562959909439086,0.0774591192603111,0.0785955116152763,0.030519748,0.037909776,0.10618234,0.110162966
GL_TRIP2061_0,ɛ,e,p,p,GLO13,GLO103,GLO52,S01F,S05M,False,0,GL,4,0.0158782880753278,0.0247405301779508,0.055804144591093,0.0597944930195808,0.091018364,0.122521944,0.28910872,0.2727197
EN_TRIP27229_0,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,False,0,EN,1,0.0390523821115493,0.0394662134349346,0.0871244072914123,0.0815397351980209,0.17146435,0.22016089,0.31030697,0.3601505
ES_TRIP12315_1,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,True,1,ES,6,0.0409185662865638,0.0290174409747123,0.0736548230051994,0.0715797767043113,0.047158025,0.08855256,0.13167697,0.13679454
EN_TRIP6942_1,u,ʊ,z,b,EN2049,EN2074,EN1863,EN-participant7,EN-participant1,True,1,EN,1,0.0366079285740852,0.0383008159697055,0.0520867593586444,0.0501151867210865,0.04179002,0.04300464,0.107453324,0.14285403
BR_TRIP14932_1,ũ,ĩ,z,b,BR574,BR554,BR673,BR-participant3,BR-participant1,True,1,BR,2,0.0433096699416637,0.0325854830443859,0.0637367814779281,0.0606281124055385,0.1636826,0.1801716,0.13046142,0.13196835
ES_TRIP4227_1,æ:,i:,m,v,ES10,ES44,ES247,ES-participant2,ES-participant1,True,1,ES,6,0.0638163313269615,0.0745864287018776,0.1746811121702194,0.1101690232753753,0.10202359,0.12308273,0.29026902,0.20910577
GR_TRIP32421_1,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,True,1,GR,3,0.0427078306674957,0.0461606569588184,0.0997701808810234,0.0575268380343914,0.040598042,0.1053305,0.14783576,0.09345059
EN_TRIP20970_1,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,True,1,EN,1,0.0467932559549808,0.0366527289152145,0.0804457888007164,0.0646952614188194,0.07151073,0.07203864,0.23032567,0.1998012
GR_TRIP36819_0,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,False,0,GR,3,0.0272132065147161,0.0496685355901718,0.040103081613779,0.065919354557991,0.031457815,0.15727699,0.052817713,0.23086338
TU_TRIP375_0,u,i,f,z,TU99,TU120,TU202,TU-participant4,TU-participant1,False,0,TU,5,0.0546970553696155,0.0628609359264373,0.0684882849454879,0.0815850868821144,0.020898294,0.074601956,0.08790455,0.10925924
FR_TRIP57135_0,o,œ,f,f,FR1657,FR1615,FR2192,FR-participant4,FR-participant3,False,0,FR,0,0.0297938175499439,0.0393853634595871,0.0618952251970768,0.1049702689051628,0.07335266,0.16414848,0.2197596,0.572886
FR_TRIP82214_0,ø,ɔ,z,b,FR3766,FR3433,FR1831,FR-participant5,FR-participant2,False,0,FR,0,0.0255597960203886,0.025856664404273,0.0599671714007854,0.0814053416252136,0.038676128,0.052574016,0.110819995,0.18948077
BR_TRIP31222_0,ũ,ĩ,f,s,BR896,BR969,BR674,BR-participant5,BR-participant1,False,0,BR,2,0.0336944907903671,0.0466190204024314,0.060842927545309,0.0565949119627475,0.017470773,0.035428185,0.081102,0.07886296
TU_TRIP9072_0,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,False,0,TU,5,0.0829902589321136,0.09855367988348,0.1130424663424491,0.1186097115278244,0.41155827,0.2175772,0.5489128,0.24985203
FR_TRIP66168_0,ɛ̃,e,z,f,FR1483,FR1626,FR717,FR-participant4,FR-participant2,False,0,FR,0,0.0284577794373035,0.0366347134113311,0.1192564964294433,0.0761297792196273,0.015746137,0.06330423,0.1925671,0.21512382
EN_TRIP17662_1,æ,ʌ,z,f,EN2819,EN2674,EN983,EN-participant8,EN-participant4,True,1,EN,1,0.0157752893865108,0.0239588022232055,0.0629213228821754,0.0959203243255615,0.03033305,0.05059911,0.15505551,0.27044472
TU_TRIP10869_1,ɯ,y,f,z,TU240,TU257,TU159,TU-participant1,TU-participant3,True,1,TU,5,0.0483038388192653,0.060189351439476,0.0710851028561592,0.072743721306324,0.0367013,0.06744051,0.12264844,0.15376265
GR_TRIP75649_0,yː,aː,ɡ,s,GR769,GR738,GR472,GR-participant5,GR-participant3,False,0,GR,3,0.0293326675891876,0.0773421972990036,0.0628365203738212,0.1868495792150497,0.025730902,0.19438297,0.059559852,0.3879353
GL_TRIP2386_0,ɛ,i,p,p,GLO57,GLO165,GLO39,S07F,S03M,False,0,GL,4,0.0086908647790551,0.0269731990993022,0.030178865417838,0.0474082864820957,0.11042317,0.5939036,0.45092496,0.79414994
FR_TRIP49305_1,ɔ,œ,z,b,FR37,FR178,FR4004,FR-participant6,FR-participant8,True,1,FR,0,0.0529375113546848,0.0574802942574024,0.1471307724714279,0.1282166391611099,0.16037816,0.2071766,0.48632243,0.5134124
TU_TRIP7413_0,u,ɯ,t,s,TU34,TU53,TU135,TU-participant2,TU-participant3,False,0,TU,5,0.0407571643590927,0.048864759504795,0.0581764504313468,0.0555824488401412,0.042741872,0.048580177,0.060285065,0.067339815
BR_TRIP16577_1,ẽ,ũ,m,d,BR553,BR596,BR843,BR-participant3,BR-participant1,True,1,BR,2,0.0566883273422718,0.0187783297151327,0.1237271577119827,0.067147172987461,0.20476611,0.036634907,0.48443812,0.105826475
FR_TRIP17469_1,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,True,1,FR,0,0.0371662154793739,0.0444735027849674,0.121613785624504,0.1508878022432327,0.054214563,0.047838457,0.4893958,0.48851898
GR_TRIP52831_1,yː,uː,ts,k,GR9,GR77,GR184,GR-participant6,GR-participant2,True,1,GR,3,0.0350389629602432,0.0336339548230171,0.0431122332811355,0.0495982691645622,0.04591183,0.056432635,0.08184029,0.10339347
GL_TRIP1760_0,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,False,0,GL,4,0.0035388455726206,0.0114810382947325,0.0074089053086936,0.024723956361413,0.045149118,0.29804385,0.14664443,0.4941339
EN_TRIP40212_0,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,False,0,EN,1,0.0283818691968917,0.0421833023428916,0.0626872777938842,0.0815618932247161,0.019930426,0.1346212,0.080559164,0.21993357
BR_TRIP16676_0,õ,ɐ̃,m,d,BR569,BR543,BR429,BR-participant3,BR-participant4,False,0,BR,2,0.0470922850072383,0.0587658919394016,0.1210253536701202,0.1809238195419311,0.112668626,0.11756273,0.33591697,0.3483584
TU_TRIP8400_1,y,ɯ,p,t,TU50,TU56,TU82,TU-participant2,TU-participant4,True,1,TU,5,0.0641258955001831,0.0532436743378639,0.0522498227655887,0.0607444085180759,0.05379707,0.03635102,0.07956423,0.07846946
BR_TRIP58573_0,i,ĩ,f,s,BR742,BR646,BR994,BR-participant1,BR-participant5,False,0,BR,2,0.0458833165466785,0.0667933002114296,0.0439872294664382,0.0445058122277259,0.1160965,0.13672169,0.1128879,0.112221606
BR_TRIP32099_0,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,False,0,BR,2,0.0551568120718002,0.1200044378638267,0.1559429168701172,0.1720440238714218,0.0916841,0.1710661,0.39200863,0.5502545
BR_TRIP16513_1,ẽ,õ,m,d,BR553,BR569,BR303,BR-participant3,BR-participant4,True,1,BR,2,0.0735004916787147,0.0545460544526577,0.1951349973678589,0.1396586149930954,0.10446855,0.1483477,0.30633572,0.42396516
FR_TRIP38289_1,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,True,1,FR,0,0.0333944708108902,0.0374262109398841,0.0853309333324432,0.0652635172009468,0.10372442,0.072397076,0.29843512,0.21706603
ES_TRIP37058_0,y:,æ:,m,v,ES246,ES247,ES354,ES-participant1,ES-participant5,False,0,ES,6,0.0255490150302648,0.0406846068799495,0.0456846356391906,0.0807013884186744,0.035809893,0.08778061,0.0637332,0.1441737
GR_TRIP65353_1,yː,uː,z,t,GR282,GR332,GR469,GR-participant4,GR-participant3,True,1,GR,3,0.0465407893061637,0.0399402491748333,0.0631144791841507,0.0556136891245842,0.07233788,0.07145507,0.1367942,0.0944601
BR_TRIP64729_0,a,ɐ̃,k,s,BR743,BR761,BR922,BR-participant1,BR-participant5,False,0,BR,2,0.0376182608306407,0.0392422042787075,0.1096856892108917,0.085006259381771,0.086825214,0.17656352,0.28432456,0.43221122
FR_TRIP7230_1,ɔ,u,z,b,FR1018,FR1081,FR3433,FR-participant2,FR-participant5,True,1,FR,0,0.0275527890771627,0.0327152349054813,0.074506014585495,0.1001791954040527,0.057986915,0.07645613,0.16327241,0.23139884
GR_TRIP69838_0,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,False,0,GR,3,0.0308566093444824,0.0508369989693164,0.0970105230808258,0.1178246811032295,0.0399063,0.11065528,0.24487889,0.36508623
BR_TRIP22148_1,õ,ũ,k,b,BR975,BR902,BR423,BR-participant5,BR-participant4,True,1,BR,2,0.0392760448157787,0.0374161601066589,0.1563902050256729,0.1754459887742996,0.10646003,0.14417244,0.3909816,0.566201
ES_TRIP7463_1,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,True,1,ES,6,0.0373514741659164,0.0538635216653347,0.0891813188791275,0.1140722930431366,0.08019689,0.10149755,0.11487447,0.17574544
BR_TRIP10726_1,i,ɛ,d,s,BR46,BR74,BR741,BR-participant2,BR-participant1,True,1,BR,2,0.0247259493917226,0.0633816793560981,0.040943220257759,0.1281466782093048,0.03285603,0.18829139,0.07285713,0.30647236
GR_TRIP78810_0,yː,øː,l,t,GR687,GR756,GR528,GR-participant5,GR-participant1,False,0,GR,3,0.0165004674345254,0.019073262810707,0.0492174252867698,0.0876102820038795,0.031570744,0.054995887,0.07806839,0.17029744
BR_TRIP21237_0,ĩ,ɐ̃,s,t,BR559,BR619,BR648,BR-participant3,BR-participant1,False,0,BR,2,0.0351961813867092,0.0755883231759071,0.0477138347923755,0.1055087074637413,0.19273947,0.23260452,0.22360022,0.2965648
ES_TRIP11930_0,ø:,y:,l,s,ES291,ES318,ES195,ES-participant5,ES-participant3,False,0,ES,6,0.0541901364922523,0.0665098279714584,0.0912246480584144,0.1178560554981231,0.07525384,0.107907854,0.1854027,0.24837746
GL_TRIP1329_1,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,True,1,GL,4,0.0102205574512481,0.0111957155168056,0.0277305357158184,0.0320716872811317,0.030200496,0.031070419,0.12507014,0.03836751
FR_TRIP66305_1,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,True,1,FR,0,0.05001912266016,0.0668882727622985,0.1072213575243949,0.1741950213909149,0.049368657,0.15309918,0.09465938,0.2999376
GR_TRIP47926_1,ɪ,iː,f,t,GR12,GR35,GR187,GR-participant6,GR-participant2,True,1,GR,3,0.0293831229209899,0.0420922450721263,0.0482085384428501,0.0479473881423473,0.041480415,0.08847767,0.08838193,0.081453554
EN_TRIP4023_0,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,False,0,EN,1,0.0277116484940052,0.0236533433198928,0.0639806389808654,0.0551221780478954,0.037975144,0.15317886,0.14971328,0.3250451
ES_TRIP9587_0,ø:,æ:,s,t,ES297,ES289,ES117,ES-participant5,ES-participant4,False,0,ES,6,0.0476225316524505,0.0863771438598632,0.0762816071510315,0.1194023117423057,0.09164527,0.16789253,0.20475395,0.30783233
GR_TRIP2833_1,aː,yː,ɡ,s,GR201,GR226,GR703,GR-participant2,GR-participant5,True,1,GR,3,0.0324846766889095,0.0518774427473545,0.1422132551670074,0.1864535510540008,0.04735581,0.07656018,0.19594385,0.29835314
FR_TRIP76548_0,ø,œ,f,f,FR3981,FR3566,FR1847,FR-participant5,FR-participant3,False,0,FR,0,0.0117030814290046,0.0171708799898624,0.0374861173331737,0.0518061816692352,0.006288628,0.047159575,0.020380374,0.100987114
EN_TRIP40212_1,i,ɪ,z,b,EN1888,EN1569,EN19,EN-participant1,EN-participant6,True,1,EN,1,0.0283818691968917,0.0421833023428916,0.0626872777938842,0.0815618932247161,0.019930426,0.1346212,0.080559164,0.21993357
EN_TRIP7322_0,u,ɑ,z,f,EN2052,EN1927,EN1462,EN-participant7,EN-participant3,False,0,EN,1,0.014049531891942,0.0430430918931961,0.0304755289107561,0.0934702828526496,0.0127486475,0.09501367,0.04684429,0.25106496
BR_TRIP722_1,ũ,u,k,b,BR171,BR0,BR431,BR-participant2,BR-participant4,True,1,BR,2,0.0405722931027412,0.0578935779631137,0.0971052199602127,0.1004724577069282,0.0642612,0.088194944,0.19127828,0.2176556
GR_TRIP13178_0,øː,ʏ,n,t,GR171,GR199,GR127,GR-participant2,GR-participant6,False,0,GR,3,0.0410964824259281,0.0377152115106582,0.0656270459294319,0.0549163036048412,0.048351966,0.023256188,0.0910892,0.06643159
EN_TRIP40619_0,ʊ,ʌ,z,f,EN1730,EN1602,EN2375,EN-participant1,EN-participant5,False,0,EN,1,0.0387779623270034,0.0556882955133914,0.088740661740303,0.0874224677681922,0.037414018,0.048932087,0.1798196,0.1965861
BR_TRIP65728_0,ẽ,õ,l,s,BR769,BR666,BR1020,BR-participant1,BR-participant5,False,0,BR,2,0.0407498106360435,0.0349226482212543,0.0917775928974151,0.0919248014688491,0.06647219,0.03621564,0.123556666,0.10154727
BR_TRIP65385_0,õ,ẽ,l,s,BR700,BR839,BR888,BR-participant1,BR-participant5,False,0,BR,2,0.02732296846807,0.0632251650094986,0.0716290697455406,0.1000270545482635,0.02435952,0.04214241,0.061945483,0.11259611
FR_TRIP50034_1,e,i,z,b,FR342,FR53,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.0280758813023567,0.0326703190803527,0.081036202609539,0.0722900107502937,0.0539619,0.08314495,0.19706999,0.23249742
ES_TRIP6800_0,a:,ɤ:,s,t,ES65,ES61,ES194,ES-participant2,ES-participant3,False,0,ES,6,0.0552591495215892,0.057395227253437,0.1123984232544899,0.1112588346004486,0.089442044,0.08502419,0.34476995,0.27845228
GR_TRIP76408_0,uː,ʊ,f,s,GR731,GR743,GR579,GR-participant5,GR-participant1,False,0,GR,3,0.0332411378622055,0.0433945916593074,0.040076483041048,0.0508240237832069,0.017730253,0.057976577,0.047565907,0.19864078
BR_TRIP18437_1,ɐ̃,a,k,s,BR615,BR624,BR784,BR-participant3,BR-participant1,True,1,BR,2,0.0542576350271701,0.1121625825762748,0.1075673699378967,0.1644455790519714,0.26943263,0.2601116,0.6359293,0.5213164
TU_TRIP5375_1,i,ɯ,ʃ,t,TU166,TU174,TU256,TU-participant3,TU-participant1,True,1,TU,5,0.05293670296669,0.0466143451631069,0.0764448270201683,0.071262888610363,0.19789343,0.0205789,0.26445305,0.04589643
EN_TRIP27370_0,u,ɑ,z,b,EN1144,EN772,EN2539,EN-participant4,EN-participant5,False,0,EN,1,0.04197508841753,0.1109853833913803,0.0902886986732482,0.2764641344547272,0.04173661,0.22240227,0.14875595,0.5652281
ES_TRIP30241_0,i:,ɤ:,l,s,ES161,ES160,ES32,ES-participant3,ES-participant2,False,0,ES,6,0.0721115991473198,0.063929334282875,0.1162790358066558,0.1170441135764122,0.07640529,0.13957657,0.167031,0.16292961
BR_TRIP57078_1,o,ɔ,t,f,BR803,BR714,BR989,BR-participant1,BR-participant5,True,1,BR,2,0.0233877580612897,0.0270726568996906,0.0582807064056396,0.0694072619080543,0.029948698,0.049118374,0.122459546,0.16511941
GR_TRIP17780_0,ʏ,ʊ,f,t,GR511,GR424,GR355,GR-participant3,GR-participant4,False,0,GR,3,0.0403560772538185,0.0371336489915847,0.052326675504446,0.0441393554210662,0.08669496,0.05377682,0.22814643,0.12851101
TU_TRIP11083_1,u,ɯ,t,s,TU203,TU263,TU91,TU-participant1,TU-participant4,True,1,TU,5,0.0380162373185157,0.0530323386192321,0.0487972386181354,0.0643483996391296,0.07510207,0.088658325,0.10332994,0.101973385
EN_TRIP7539_1,ʌ,ɑ,z,f,EN2220,EN1927,EN1602,EN-participant7,EN-participant1,True,1,EN,1,0.044860903173685,0.0470465794205665,0.0836212784051895,0.0933916494250297,0.07086424,0.061655704,0.26913646,0.22038141
ES_TRIP17099_0,ɤ:,y:,m,v,ES352,ES330,ES280,ES-participant5,ES-participant1,False,0,ES,6,0.021099766716361,0.0306429769843816,0.0598745569586753,0.0747474208474159,0.06857142,0.07040678,0.123192154,0.13379318
GR_TRIP6887_1,yː,aː,f,t,GR134,GR232,GR66,GR-participant2,GR-participant6,True,1,GR,3,0.0361637249588966,0.0821180045604705,0.0459225438535213,0.0824270099401474,0.03656553,0.1278648,0.0653008,0.2402709
BR_TRIP30615_0,i,e,d,s,BR993,BR864,BR326,BR-participant5,BR-participant4,False,0,BR,2,0.1030669808387756,0.0719374418258667,0.1206819787621498,0.1237623915076255,0.12456322,0.096556626,0.24328052,0.2874133
ES_TRIP17724_0,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,False,0,ES,6,0.0389869697391986,0.0436839014291763,0.1009290590882301,0.1051400154829025,0.057101093,0.06266701,0.17081544,0.16395879
TU_TRIP6672_1,i,y,t,s,TU45,TU48,TU77,TU-participant2,TU-participant4,True,1,TU,5,0.0401395186781883,0.0380675978958606,0.0521809607744216,0.0508896857500076,0.04212793,0.11840442,0.0724973,0.17469466
FR_TRIP30588_1,œ,ɔ,f,f,FR3032,FR2910,FR3566,FR-participant7,FR-participant5,True,1,FR,0,0.0238778982311487,0.0303071308881044,0.0708561465144157,0.0958219021558761,0.030215433,0.08533573,0.08944972,0.35061437
BR_TRIP12188_0,ũ,u,k,b,BR521,BR536,BR704,BR-participant3,BR-participant1,False,0,BR,2,0.0209800172597169,0.0178231112658977,0.0499574914574623,0.0483843721449375,0.02347592,0.016927443,0.07669222,0.07171141
GR_TRIP14497_1,ʏ,ɪ,ɡ,s,GR426,GR475,GR711,GR-participant3,GR-participant5,True,1,GR,3,0.0287042409181594,0.0292350612580776,0.0567262433469295,0.0820073336362838,0.034926467,0.16760555,0.10517524,0.2788458
GR_TRIP66990_0,uː,yː,ts,k,GR334,GR284,GR409,GR-participant4,GR-participant3,False,0,GR,3,0.0305618904531002,0.0350323282182216,0.0570590272545814,0.0592372342944145,0.02632026,0.038860053,0.13186815,0.13781962
GL_TRIP2190_1,aː,a,f,f,GLO154,GLO43,GLO5,S01F,S03M,True,1,GL,4,0.0183664206415414,0.01133684348315,0.0501614511013031,0.0395347513258457,0.07268928,0.09805114,0.27330244,0.28847194
TU_TRIP7295_1,u,i,t,s,TU34,TU2,TU192,TU-participant2,TU-participant3,True,1,TU,5,0.0429077930748462,0.0473835580050945,0.0669836774468422,0.0691208913922309,0.1085627,0.07575455,0.16629317,0.12937975
FR_TRIP2187_1,ɔ̃,ɑ̃,f,f,FR924,FR994,FR3732,FR-participant2,FR-participant5,True,1,FR,0,0.0228547342121601,0.023719485849142,0.0479816123843193,0.0517138950526714,0.029193493,0.031182261,0.09641292,0.12647977
TU_TRIP379_1,u,y,f,z,TU68,TU79,TU33,TU-participant4,TU-participant2,True,1,TU,5,0.0427183285355567,0.0521878004074096,0.0796008855104446,0.0773445144295692,0.037136447,0.04814967,0.13101201,0.11251387
FR_TRIP82271_1,ɛ,ɛ̃,z,b,FR3779,FR3470,FR1812,FR-participant5,FR-participant3,True,1,FR,0,0.0280016437172889,0.0441494062542915,0.0967059731483459,0.1467096507549286,0.034282666,0.07536458,0.15145351,0.28579846
BR_TRIP36602_0,ɔ,õ,k,f,BR388,BR271,BR645,BR-participant4,BR-participant3,False,0,BR,2,0.0602540038526058,0.0584901496767997,0.1418603509664535,0.1448883265256881,0.121841684,0.0986668,0.34917215,0.33648437
GR_TRIP67207_0,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,False,0,GR,3,0.0446722097694873,0.0367982015013694,0.0804419741034507,0.0715623199939727,0.063280635,0.038385715,0.16946001,0.15562148
FR_TRIP57191_0,e,ɛ̃,f,f,FR1685,FR1157,FR1930,FR-participant4,FR-participant3,False,0,FR,0,0.0263078678399324,0.068241648375988,0.0399129688739776,0.1617348194122314,0.05262005,0.078392215,0.106290385,0.121067345
BR_TRIP20803_0,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,False,0,BR,2,0.0497686751186847,0.0380476377904415,0.0941638648509979,0.0818173885345459,0.05080269,0.07701127,0.19878075,0.19288102
ES_TRIP32497_0,æ:,y:,s,t,ES229,ES264,ES301,ES-participant1,ES-participant5,False,0,ES,6,0.0388690456748008,0.1006241217255592,0.0862088352441787,0.1160327047109603,0.06328036,0.24933475,0.20571896,0.33662528
EN_TRIP12160_1,ɪ,æ,z,b,EN2527,EN2307,EN959,EN-participant5,EN-participant4,True,1,EN,1,0.0291083175688982,0.0368391014635562,0.1000136882066726,0.1312498599290847,0.048506774,0.06597012,0.2768437,0.36955422
BR_TRIP57306_1,ɛ,e,t,ʃ,BR733,BR817,BR38,BR-participant1,BR-participant2,True,1,BR,2,0.0386766269803047,0.0644772574305534,0.0848302617669105,0.1368153840303421,0.03619062,0.12459207,0.14616314,0.24659969
TU_TRIP9973_0,ɯ,œ,d,ʃ,TU244,TU206,TU88,TU-participant1,TU-participant4,False,0,TU,5,0.0424470864236354,0.0470293462276458,0.0801561400294303,0.0921378880739212,0.028439255,0.07786612,0.08961504,0.2197206
ES_TRIP36551_1,ɤ:,æ:,m,v,ES280,ES247,ES55,ES-participant1,ES-participant2,True,1,ES,6,0.0404505245387554,0.0365750268101692,0.0835902690887451,0.1161091476678848,0.06285225,0.04538575,0.104566246,0.17009152
GL_TRIP1468_1,e,i,p,p,GLO107,GLO25,GLO2,S04F,S03M,True,1,GL,4,0.0101301744580268,0.0136021859943866,0.0261966418474912,0.0418289825320243,0.054384712,0.09431543,0.16366716,0.30399308
GR_TRIP37434_0,yː,øː,ks,d,GR530,GR562,GR283,GR-participant1,GR-participant4,False,0,GR,3,0.0524731390178203,0.0510726608335971,0.0784521251916885,0.0658435747027397,0.12237833,0.0421711,0.13753869,0.14988405
ES_TRIP12057_1,ø:,æ:,l,s,ES315,ES307,ES219,ES-participant5,ES-participant1,True,1,ES,6,0.0372694805264472,0.0661324560642242,0.0682079792022705,0.1374234110116958,0.052397303,0.10175502,0.10871498,0.21219078
BR_TRIP21265_1,ĩ,ẽ,s,t,BR509,BR545,BR308,BR-participant3,BR-participant4,True,1,BR,2,0.1170990020036697,0.1168578788638114,0.09920185059309,0.1224048435688018,0.21265395,0.20173167,0.16035348,0.5278826
ES_TRIP4216_1,æ:,i:,m,v,ES10,ES8,ES187,ES-participant2,ES-participant3,True,1,ES,6,0.0451116524636745,0.0608995296061039,0.1409033685922622,0.1722918599843979,0.06840084,0.16746423,0.21950568,0.26508987
ES_TRIP33498_0,i:,y:,l,s,ES221,ES234,ES293,ES-participant1,ES-participant5,False,0,ES,6,0.0351731181144714,0.0393975675106048,0.0398177541792392,0.0406424365937709,0.050448038,0.07082828,0.061885353,0.06707068
FR_TRIP17782_1,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,True,1,FR,0,0.0450452864170074,0.0471116937696933,0.074752852320671,0.0842992141842842,0.02589924,0.021804648,0.043571267,0.052567262
BR_TRIP19204_1,e,ĩ,s,k,BR491,BR560,BR753,BR-participant3,BR-participant1,True,1,BR,2,0.0588125921785831,0.0462057515978813,0.0878732278943061,0.0750292912125587,0.14205779,0.25165984,0.21702215,0.39644662
GR_TRIP58261_1,ʊ,uː,f,t,GR263,GR361,GR424,GR-participant4,GR-participant3,True,1,GR,3,0.0334228090941906,0.0327942296862602,0.0443607382476329,0.0467150546610355,0.048415817,0.04088229,0.09699415,0.11035937
ES_TRIP28537_0,ɤ:,æ:,s,t,ES166,ES193,ES298,ES-participant3,ES-participant5,False,0,ES,6,0.0425413660705089,0.0586105659604072,0.0628503933548927,0.1004186421632766,0.06466181,0.10380851,0.17343055,0.3166104
FR_TRIP56866_1,ɛ,e,f,f,FR1206,FR1685,FR623,FR-participant4,FR-participant2,True,1,FR,0,0.050032153725624,0.0462255850434303,0.0909652039408683,0.0612499378621578,0.07812008,0.0656209,0.15819211,0.14806454
GL_TRIP703_0,aː,a,p,p,GLO6,GLO108,GLO34,S05M,S07F,False,0,GL,4,0.0112441685050725,0.0115391872823238,0.0436495468020439,0.0444306768476963,0.05114176,0.05820183,0.30908942,0.32496908
ES_TRIP17947_1,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,True,1,ES,6,0.0536909028887748,0.0609995909035205,0.0796372517943382,0.1509118229150772,0.073975824,0.2286013,0.10818011,0.2302116
EN_TRIP16595_0,ɑ,ʌ,b,f,EN2718,EN2669,EN770,EN-participant8,EN-participant4,False,0,EN,1,0.0278833638876676,0.0201141312718391,0.0549589022994041,0.0645352005958557,0.023966769,0.113832906,0.13855164,0.32296932
FR_TRIP19239_1,ɔ,ø,z,b,FR2216,FR1831,FR37,FR-participant3,FR-participant6,True,1,FR,0,0.0303614903241395,0.0293170493096113,0.1044041514396667,0.0783570259809494,0.030823639,0.044674568,0.15867184,0.18218064
FR_TRIP66426_1,o,œ,z,f,FR1644,FR1602,FR803,FR-participant4,FR-participant2,True,1,FR,0,0.0300257764756679,0.0317780226469039,0.1800722479820251,0.0835259184241294,0.024522917,0.04431426,0.37247938,0.13661836
BR_TRIP1544_0,ɐ̃,ũ,m,d,BR7,BR170,BR403,BR-participant2,BR-participant4,False,0,BR,2,0.0384187921881675,0.0777696669101715,0.1458654105663299,0.1944501996040344,0.07883384,0.19354522,0.33571768,0.5173033
BR_TRIP29259_1,ɔ,õ,k,s,BR987,BR1035,BR715,BR-participant5,BR-participant1,True,1,BR,2,0.0361548364162445,0.0443617738783359,0.0861900374293327,0.0611298717558383,0.08484403,0.07140491,0.27471074,0.12703764
TU_TRIP6594_0,u,ɯ,f,z,TU33,TU21,TU68,TU-participant2,TU-participant4,False,0,TU,5,0.0427183285355567,0.0434596948325634,0.0796008855104446,0.0726734921336174,0.037136447,0.049122777,0.13101201,0.10285596
